Datetime_hour,Gen.PBF Hidraulica,Gen.PBF Nuclear,Gen.PBF Fotovoltaica,Gen.PVP Ciclo Combinado,Pot.Indisponible PBF,MD,IDA1,IDA2,Gen.PBF Eolica,Demanda PBF,Interconexiones PBF,Gen.PBF Total,Hour,Month,Day_of_week,Precio_Gas,Precio_CO2_lag24
2023-01-03 00:00:00,4959.6,7078.7,5.1,3091.6,5742.6,130.01,118.4,116.01,3357.4,21934.7,1181.1,21155.4,1.0,1.0,1.0,65.98,83.18
2023-01-03 01:00:00,4109.4,7078.7,5.1,2888.6,5742.6,120.0,115.0,114.9,3379.1,20466.0,1172.6,19802.2,2.0,1.0,1.0,65.98,83.18
2023-01-03 02:00:00,4086.7,7078.7,5.1,2889.3,5742.6,118.76,115.0,114.9,3377.8,19508.1,419.4,19650.6,3.0,1.0,1.0,65.98,83.18
2023-01-03 03:00:00,4079.2,7078.7,5.1,2869.8,5742.6,115.0,114.9,112.01,3384.1,19021.5,155.8,19427.6,4.0,1.0,1.0,65.98,83.18
2023-01-03 04:00:00,4078.0,7078.7,5.1,2876.1,5742.6,113.63,113.73,108.55,3407.4,19116.1,266.4,19461.6,5.0,1.0,1.0,65.98,83.18
2023-01-03 05:00:00,4087.7,7078.7,5.2,2985.4,5767.4,116.27,115.0,114.82,3439.8,19643.6,951.7,19638.7,6.0,1.0,1.0,65.98,83.18
2023-01-03 06:00:00,5620.4,7078.7,110.4,2940.1,5767.4,138.92,131.97,125.47,3482.4,21802.6,314.0,21940.4,7.0,1.0,1.0,65.98,83.18
2023-01-03 07:00:00,6565.8,7078.7,138.7,4534.9,5753.7,155.59,150.03,130.59,3370.2,24751.6,-843.0,25773.1,8.0,1.0,1.0,65.98,83.18
2023-01-03 08:00:00,7242.4,7078.7,263.1,4601.4,5754.7,169.17,169.17,163.92,3304.7,26994.0,-746.0,27780.7,9.0,1.0,1.0,65.98,83.18
2023-01-03 09:00:00,7252.7,7078.7,1985.9,4604.2,5754.7,171.18,171.18,163.43,3225.3,28519.6,-928.4,29494.7,10.0,1.0,1.0,65.98,83.18
2023-01-03 10:00:00,6715.4,7078.7,5106.8,4208.0,5754.7,154.9,154.9,104.9,3080.0,29349.0,-1554.5,31006.4,11.0,1.0,1.0,65.98,83.18
2023-01-03 11:00:00,6463.8,7078.7,7182.8,3825.8,5729.9,146.71,136.37,104.8,2795.5,29349.0,-1916.6,31348.3,12.0,1.0,1.0,65.98,83.18
2023-01-03 12:00:00,5929.8,7078.7,8065.6,3829.5,5691.3,133.33,118.33,114.82,2659.8,29385.7,-2286.5,31830.8,13.0,1.0,1.0,65.98,83.18
2023-01-03 13:00:00,5621.0,7078.7,8358.3,3815.2,5691.3,130.0,115.0,112.55,2531.3,29579.5,-2100.2,31832.3,14.0,1.0,1.0,65.98,83.18
2023-01-03 14:00:00,5338.3,7078.7,8380.1,3757.1,5691.3,126.0,115.0,111.55,2483.8,29248.9,-2033.5,31332.5,15.0,1.0,1.0,65.98,83.18
2023-01-03 15:00:00,4999.3,7074.0,7669.5,3733.7,5616.3,120.0,115.0,105.0,2459.9,28277.9,-2015.3,30406.1,16.0,1.0,1.0,65.98,83.18
2023-01-03 16:00:00,6170.4,7070.0,5265.8,4110.9,5616.3,135.56,120.56,114.82,2503.7,27860.7,-1910.2,29916.8,17.0,1.0,1.0,65.98,83.18
2023-01-03 17:00:00,6977.9,7068.0,1613.0,5369.5,5616.3,156.3,156.3,144.8,2713.7,28001.9,-1353.2,29404.0,18.0,1.0,1.0,65.98,83.18
2023-01-03 18:00:00,7698.7,7074.0,77.7,5374.3,5616.3,169.01,165.0,163.02,2993.0,29164.4,335.6,28875.5,19.0,1.0,1.0,65.98,83.18
2023-01-03 19:00:00,7479.3,7078.0,21.4,5375.6,5616.3,160.99,160.99,156.01,3224.1,29606.5,1066.6,28577.6,20.0,1.0,1.0,65.98,83.18
2023-01-03 20:00:00,7274.0,7081.7,8.1,5003.2,5616.3,152.1,151.2,143.1,3335.5,29768.9,2560.1,27252.4,21.0,1.0,1.0,65.98,83.18
2023-01-03 21:00:00,7194.7,7082.7,7.4,4853.8,5616.3,149.92,148.42,127.01,3341.6,29242.4,2661.8,26621.3,22.0,1.0,1.0,65.98,83.18
2023-01-03 22:00:00,6278.2,7082.7,5.9,4090.0,5615.3,132.53,125.9,115.0,3338.9,27241.2,2546.4,24735.5,23.0,1.0,1.0,65.98,83.18
2023-01-03 23:00:00,4953.0,7083.7,5.8,2514.7,5615.3,115.0,114.99,105.0,3340.5,24373.1,3014.3,21399.5,0.0,1.0,2.0,67.29,80.59
2023-01-04 00:00:00,3811.6,7058.1,5.1,2245.5,6092.2,119.99,84.71,101.1,4085.5,22858.4,3239.0,19962.9,1.0,1.0,2.0,67.29,80.59
2023-01-04 01:00:00,3706.3,7058.1,5.1,1529.5,6092.2,100.0,90.0,95.5,4165.4,21541.2,3086.4,18790.8,2.0,1.0,2.0,67.29,80.59
2023-01-04 02:00:00,3641.4,7056.1,5.1,1529.5,6092.2,90.23,85.72,88.97,4126.5,20576.2,2684.7,18440.5,3.0,1.0,2.0,67.29,80.59
2023-01-04 03:00:00,3356.8,7058.1,5.1,1529.5,6092.2,84.2,84.2,86.47,4109.7,20076.2,2497.9,18127.3,4.0,1.0,2.0,67.29,80.59
2023-01-04 04:00:00,3197.5,7060.1,5.1,1529.5,6092.2,80.23,80.23,80.0,4092.1,20020.7,2628.1,17941.6,5.0,1.0,2.0,67.29,80.59
2023-01-04 05:00:00,3355.2,7060.1,5.1,1529.5,6092.2,87.31,85.0,82.68,4178.2,20509.4,2856.3,18222.1,6.0,1.0,2.0,67.29,80.59
2023-01-04 06:00:00,3864.6,7060.1,30.4,1529.5,6092.2,109.0,91.0,90.66,4183.1,22451.0,3510.5,19296.5,7.0,1.0,2.0,67.29,80.59
2023-01-04 07:00:00,6531.3,7066.1,5.5,1740.5,6092.2,105.1,98.96,92.21,4120.6,25347.8,2740.4,22760.4,8.0,1.0,2.0,67.29,80.59
2023-01-04 08:00:00,6669.1,7068.1,277.9,1961.7,6093.2,134.16,130.66,133.96,3936.3,27248.9,2104.4,25185.3,9.0,1.0,2.0,67.29,80.59
2023-01-04 09:00:00,6701.9,7066.1,2615.3,1961.7,6116.9,129.3,125.8,129.1,3915.2,28804.0,1334.0,27516.8,10.0,1.0,2.0,67.29,80.59
2023-01-04 10:00:00,6572.6,7066.1,6522.6,1963.7,6116.9,120.7,117.2,120.65,3666.3,29433.4,-636.9,30111.1,11.0,1.0,2.0,67.29,80.59
2023-01-04 11:00:00,6362.9,7060.1,8706.5,1524.0,6068.3,96.77,96.77,93.27,3297.2,29531.8,-1493.5,31060.1,12.0,1.0,2.0,67.29,80.59
2023-01-04 12:00:00,4023.9,7052.1,9525.3,1978.7,6059.5,105.03,101.04,101.64,3077.9,29324.5,-876.7,30293.5,13.0,1.0,2.0,67.29,80.59
2023-01-04 13:00:00,3920.8,7050.1,9790.5,1984.7,6059.5,106.0,100.01,101.0,2968.5,29416.1,-804.1,30402.2,14.0,1.0,2.0,67.29,80.59
2023-01-04 14:00:00,3929.0,7052.1,9774.6,1987.7,6035.8,105.07,100.0,100.07,2905.3,29092.8,-1156.6,30425.4,15.0,1.0,2.0,67.29,80.59
2023-01-04 15:00:00,3943.5,7054.1,8982.9,1990.7,6035.8,103.9,98.9,98.71,2744.1,28188.3,-957.2,29358.5,16.0,1.0,2.0,67.29,80.59
2023-01-04 16:00:00,4132.6,7056.1,6184.1,1814.7,6035.8,107.98,101.84,103.01,2616.1,27740.8,937.2,27036.6,17.0,1.0,2.0,67.29,80.59
2023-01-04 17:00:00,6700.0,7058.1,1916.7,1925.7,6035.8,129.82,124.82,123.33,2711.4,27835.9,1497.1,26536.8,18.0,1.0,2.0,67.29,80.59
2023-01-04 18:00:00,7630.3,7060.1,127.3,3160.2,6035.8,167.29,167.29,180.0,2841.7,28990.1,2012.5,27024.4,19.0,1.0,2.0,67.29,80.59
2023-01-04 19:00:00,7502.0,7060.1,65.9,3160.9,6035.8,160.6,160.6,170.0,3013.3,29427.8,2570.6,26895.0,20.0,1.0,2.0,67.29,80.59
2023-01-04 20:00:00,7214.7,7062.1,64.2,2498.6,6035.8,151.55,150.05,151.62,3125.4,29516.3,3609.5,25947.9,21.0,1.0,2.0,67.29,80.59
2023-01-04 21:00:00,6967.2,7062.1,31.4,2156.7,6035.8,140.61,140.0,140.61,3222.1,28955.4,3750.8,25245.4,22.0,1.0,2.0,67.29,80.59
2023-01-04 22:00:00,6742.0,7062.1,5.9,1841.7,6034.8,126.58,126.58,126.58,3233.3,26892.0,2768.3,24164.5,23.0,1.0,2.0,67.29,80.59
2023-01-04 23:00:00,6346.0,7062.1,5.8,1791.7,6034.8,104.75,104.75,104.75,3118.3,24244.1,2347.3,21937.6,0.0,1.0,3.0,57.45,76.4
2023-01-05 00:00:00,3699.8,7062.6,5.2,2345.2,6240.6,95.05,100.34,93.9,3781.5,23147.1,3541.5,19807.6,1.0,1.0,3.0,57.45,76.4
2023-01-05 01:00:00,3095.9,7062.6,5.2,1954.6,6240.6,79.21,85.0,78.9,3813.0,21695.2,3504.7,18518.5,2.0,1.0,3.0,57.45,76.4
2023-01-05 02:00:00,3070.8,7064.6,5.2,2032.2,6240.6,68.07,85.4,75.07,3808.5,20791.9,2916.6,18231.4,3.0,1.0,3.0,57.45,76.4
2023-01-05 03:00:00,3051.0,7064.6,5.2,1993.4,6240.6,64.27,71.07,69.99,3756.5,20269.0,3669.0,17978.2,4.0,1.0,3.0,57.45,76.4
2023-01-05 04:00:00,3050.8,7064.6,5.2,2035.4,6240.6,61.97,67.27,67.27,3678.2,20102.3,3609.4,17939.9,5.0,1.0,3.0,57.45,76.4
2023-01-05 05:00:00,3051.8,7066.6,5.2,2082.2,6240.6,65.1,84.43,71.93,3558.7,20580.0,3440.6,17883.4,6.0,1.0,3.0,57.45,76.4
2023-01-05 06:00:00,4366.1,7066.6,81.9,2364.6,6240.6,95.05,95.05,90.3,3422.9,22033.1,2282.2,19952.9,7.0,1.0,3.0,57.45,76.4
2023-01-05 07:00:00,6752.8,7068.6,6.1,2960.8,6378.4,108.23,107.66,103.23,3285.3,24802.2,390.0,24565.2,8.0,1.0,3.0,57.45,76.4
2023-01-05 08:00:00,6973.2,7068.6,405.2,3990.3,6379.4,135.0,135.0,130.95,3002.8,26659.7,306.0,26557.7,9.0,1.0,3.0,57.45,76.4
2023-01-05 09:00:00,7000.8,7068.6,2900.0,3983.8,6379.4,123.27,123.26,122.11,2814.4,28579.2,79.8,28740.4,10.0,1.0,3.0,57.45,76.4
2023-01-05 10:00:00,6768.7,7068.6,6717.6,3905.9,6379.4,104.97,103.97,101.82,2576.2,29515.4,-1667.6,31387.0,11.0,1.0,3.0,57.45,76.4
2023-01-05 11:00:00,4818.7,7064.6,9002.1,3943.7,6379.4,113.53,113.53,109.53,2393.3,29298.5,-1817.4,31288.9,12.0,1.0,3.0,57.45,76.4
2023-01-05 12:00:00,4405.5,7058.6,9722.3,3850.6,6381.5,100.82,100.82,96.82,2204.2,29263.5,-1979.8,31428.3,13.0,1.0,3.0,57.45,76.4
2023-01-05 13:00:00,4403.5,7058.6,9956.2,3843.8,6243.5,96.44,96.45,92.44,2107.0,29410.9,-2042.2,31632.2,14.0,1.0,3.0,57.45,76.4
2023-01-05 14:00:00,4398.5,7058.6,9920.1,3739.7,6105.7,93.9,93.9,89.9,2025.1,28863.5,-2515.8,31552.3,15.0,1.0,3.0,57.45,76.4
2023-01-05 15:00:00,4448.5,7058.6,9157.8,3627.5,6105.7,91.16,91.16,87.16,1924.2,27905.7,-2740.0,30855.7,16.0,1.0,3.0,57.45,76.4
2023-01-05 16:00:00,6131.1,7056.6,6411.0,4066.1,6105.7,94.43,94.43,90.43,1810.4,27419.7,-2526.0,30149.7,17.0,1.0,3.0,57.45,76.4
2023-01-05 17:00:00,7163.5,7060.6,2090.1,5055.2,6101.0,118.9,118.0,118.9,1847.8,27173.2,-1496.6,28898.8,18.0,1.0,3.0,57.45,76.4
2023-01-05 18:00:00,7909.1,7064.6,172.2,6166.7,6055.9,163.2,163.2,166.2,1903.4,27670.6,-1110.2,29021.8,19.0,1.0,3.0,57.45,76.4
2023-01-05 19:00:00,7925.1,7068.6,157.4,6170.2,6055.9,177.98,177.98,178.13,2032.6,27981.0,-868.2,29081.2,20.0,1.0,3.0,57.45,76.4
2023-01-05 20:00:00,7922.9,7072.6,108.1,6174.5,6055.9,163.99,163.99,166.99,2215.4,28134.2,-834.6,29203.8,21.0,1.0,3.0,57.45,76.4
2023-01-05 21:00:00,7419.7,7076.6,112.1,6179.4,6055.9,152.0,152.0,155.0,2384.0,27538.3,-1078.3,28851.6,22.0,1.0,3.0,57.45,76.4
2023-01-05 22:00:00,6727.9,7076.6,5.8,5105.7,6054.9,135.0,132.17,130.02,2489.8,25624.5,-748.2,26576.7,23.0,1.0,3.0,57.45,76.4
2023-01-05 23:00:00,6582.1,7078.6,5.7,4071.7,6054.9,118.9,113.92,113.9,2669.1,23390.9,-1730.8,25223.7,0.0,1.0,4.0,59.05,76.14
2023-01-06 00:00:00,4696.6,7060.6,5.2,2294.2,6123.8,107.21,97.21,97.21,2515.5,22122.1,2935.4,19314.7,1.0,1.0,4.0,59.05,76.14
2023-01-06 01:00:00,4169.8,7060.6,5.2,1871.9,6123.8,101.1,92.0,91.77,2666.2,20510.6,2465.0,18147.6,2.0,1.0,4.0,59.05,76.14
2023-01-06 02:00:00,4029.5,7062.6,5.2,1871.9,6123.8,96.73,96.73,94.73,2749.8,19309.4,1441.7,17969.7,3.0,1.0,4.0,59.05,76.14
2023-01-06 03:00:00,3661.3,7062.6,5.2,1871.9,6123.8,81.37,81.37,81.36,2845.5,18664.0,1299.8,17466.2,4.0,1.0,4.0,59.05,76.14
2023-01-06 04:00:00,3380.6,7062.6,5.2,1871.9,6123.8,75.75,76.25,75.74,2954.1,18325.3,1478.7,16948.6,5.0,1.0,4.0,59.05,76.14
2023-01-06 05:00:00,3660.6,7064.6,5.2,1871.9,6123.8,81.0,81.5,80.99,3109.8,18268.5,651.3,17719.2,6.0,1.0,4.0,59.05,76.14
2023-01-06 06:00:00,4144.1,7064.6,5.2,1871.9,6123.8,97.45,97.45,91.77,3276.2,18504.3,61.1,18545.2,7.0,1.0,4.0,59.05,76.14
2023-01-06 07:00:00,4763.3,7066.6,73.7,1871.9,6123.8,107.82,98.62,103.82,3613.3,19313.7,-249.1,19664.8,8.0,1.0,4.0,59.05,76.14
2023-01-06 08:00:00,5937.3,7066.6,406.0,1871.9,6123.8,122.8,105.6,110.2,3722.3,19864.6,-1838.3,21830.9,9.0,1.0,4.0,59.05,76.14
2023-01-06 09:00:00,5970.9,7066.6,2714.7,1398.6,6123.8,125.0,110.0,103.1,3763.3,21539.6,-2433.8,24126.4,10.0,1.0,4.0,59.05,76.14
2023-01-06 10:00:00,5200.5,7066.6,6212.2,1117.0,6123.8,120.7,105.7,100.7,3693.5,23026.1,-3029.2,26208.3,11.0,1.0,4.0,59.05,76.14
2023-01-06 11:00:00,4216.9,7062.6,8384.4,983.0,6123.8,110.05,105.05,100.05,3541.9,23800.0,-3224.3,27177.3,12.0,1.0,4.0,59.05,76.14
2023-01-06 12:00:00,3464.6,7056.6,9313.2,983.0,6123.8,103.36,100.23,93.35,3504.5,24079.2,-3223.0,27455.2,13.0,1.0,4.0,59.05,76.14
2023-01-06 13:00:00,3200.9,7056.6,9615.2,983.0,6123.8,90.23,90.23,85.25,3731.9,24388.7,-3036.9,27658.6,14.0,1.0,4.0,59.05,76.14
2023-01-06 14:00:00,2804.5,7056.6,9598.0,983.0,6123.8,80.23,83.22,80.22,4048.3,24184.4,-3278.2,27669.6,15.0,1.0,4.0,59.05,76.14
2023-01-06 15:00:00,2754.1,7056.6,8850.5,983.0,6123.8,70.0,75.0,70.0,4371.4,22811.5,-4367.8,27386.3,16.0,1.0,4.0,59.05,76.14
2023-01-06 16:00:00,3092.3,7054.6,6271.1,983.0,6123.8,80.43,91.1,80.42,4673.8,22069.2,-3648.5,25924.7,17.0,1.0,4.0,59.05,76.14
2023-01-06 17:00:00,5667.9,7058.6,2252.7,983.0,6123.8,121.2,121.4,115.0,5173.7,21992.7,-2882.9,25054.6,18.0,1.0,4.0,59.05,76.14
2023-01-06 18:00:00,6362.3,7062.6,185.0,919.4,6123.8,128.47,128.67,122.05,5730.5,23711.3,-1667.5,25582.8,19.0,1.0,4.0,59.05,76.14
2023-01-06 19:00:00,6571.7,7066.6,111.2,1977.9,6123.8,137.73,137.73,130.84,6193.6,25014.3,-2060.0,27278.3,20.0,1.0,4.0,59.05,76.14
2023-01-06 20:00:00,6579.2,7070.6,108.3,1963.2,6123.8,137.73,137.73,131.73,6680.9,25571.6,-1948.4,27755.0,21.0,1.0,4.0,59.05,76.14
2023-01-06 21:00:00,6394.3,7074.6,84.0,1273.8,6123.8,132.0,132.0,127.0,7191.9,25750.0,-1218.2,27203.2,22.0,1.0,4.0,59.05,76.14
2023-01-06 22:00:00,6193.1,7074.6,5.8,1022.7,6123.8,99.9,104.9,104.9,7642.8,24708.9,-1570.0,26482.9,23.0,1.0,4.0,59.05,76.14
2023-01-06 23:00:00,3971.9,7076.6,5.7,583.7,6123.8,91.1,100.23,96.1,7970.6,22368.8,-920.4,23442.2,0.0,1.0,5.0,63.52,74.67
2023-01-07 00:00:00,3226.2,7077.0,5.1,2166.9,7249.3,53.42,55.32,52.85,10688.6,22093.7,-1280.9,24795.3,1.0,1.0,5.0,63.52,74.67
2023-01-07 01:00:00,2728.8,6165.0,5.1,2026.9,7249.3,40.3,42.31,39.73,11172.7,20633.2,-1505.1,23539.1,2.0,1.0,5.0,63.52,74.67
2023-01-07 02:00:00,2617.5,5615.7,5.1,2026.9,7249.3,25.5,25.09,20.5,11544.4,19693.6,-1376.1,23029.3,3.0,1.0,5.0,63.52,74.67
2023-01-07 03:00:00,2570.0,5616.7,5.1,2026.9,7249.3,24.8,24.8,27.03,11897.9,18982.7,-1473.0,23264.0,4.0,1.0,5.0,63.52,74.67
2023-01-07 04:00:00,2562.2,5615.7,5.1,2026.9,7249.3,20.0,19.9,20.0,11728.2,18731.2,-1250.7,23084.9,5.0,1.0,5.0,63.52,74.67
2023-01-07 05:00:00,2563.2,5617.7,5.1,2026.9,7249.3,14.85,16.0,14.85,12185.3,18939.8,-1297.4,23549.0,6.0,1.0,5.0,63.52,74.67
2023-01-07 06:00:00,2596.3,5616.7,5.1,2026.9,7249.3,14.85,16.0,14.85,12738.6,19744.4,-1158.0,24164.2,7.0,1.0,5.0,63.52,74.67
2023-01-07 07:00:00,2616.3,5617.7,5.6,2026.9,7249.3,14.0,16.0,18.0,13299.9,20918.6,-985.8,24732.1,8.0,1.0,5.0,63.52,74.67
2023-01-07 08:00:00,2718.3,5617.7,228.9,2026.9,7249.3,18.28,18.28,22.28,13832.6,21967.5,-994.0,25596.1,9.0,1.0,5.0,63.52,74.67
2023-01-07 09:00:00,2825.8,5617.7,1653.2,1861.9,7249.3,20.2,20.2,25.2,14167.5,23914.5,-1018.4,27479.2,10.0,1.0,5.0,63.52,74.67
2023-01-07 10:00:00,2836.4,5616.7,3776.3,1303.0,7249.3,18.28,18.28,27.75,14146.4,25487.8,-1422.2,29595.5,11.0,1.0,5.0,63.52,74.67
2023-01-07 11:00:00,2801.1,5614.7,4858.8,1303.0,7249.3,14.0,17.0,27.5,14097.6,25990.3,-2126.9,30748.8,12.0,1.0,5.0,63.52,74.67
2023-01-07 12:00:00,2735.1,5612.0,5339.9,1303.0,7249.3,10.35,10.25,15.35,14373.6,26072.7,-2809.9,31514.0,13.0,1.0,5.0,63.52,74.67
2023-01-07 13:00:00,2688.7,5605.0,5431.2,1303.0,7249.3,8.0,8.0,27.5,14898.6,26425.7,-2883.6,32079.7,14.0,1.0,5.0,63.52,74.67
2023-01-07 14:00:00,2686.1,5603.0,5199.3,1303.0,7249.3,5.46,4.56,27.5,15141.2,26372.1,-2963.8,32106.3,15.0,1.0,5.0,63.52,74.67
2023-01-07 15:00:00,2545.2,5602.0,4382.7,1303.0,7249.3,4.16,3.26,15.0,15057.0,25307.1,-2997.9,31136.4,16.0,1.0,5.0,63.52,74.67
2023-01-07 16:00:00,2769.2,5598.0,2760.7,1303.0,7249.3,8.0,7.2,15.0,15600.4,24461.5,-3150.2,30382.1,17.0,1.0,5.0,63.52,74.67
2023-01-07 17:00:00,3099.3,5603.0,914.8,1303.0,7249.3,24.61,23.51,27.5,16302.4,24478.7,-2498.4,29469.7,18.0,1.0,5.0,63.52,74.67
2023-01-07 18:00:00,3641.4,6012.2,68.0,1123.0,7249.3,40.0,40.0,35.0,16916.2,26237.9,-2271.7,30032.2,19.0,1.0,5.0,63.52,74.67
2023-01-07 19:00:00,3724.3,6816.4,8.7,958.0,7249.3,43.45,43.85,43.46,17229.9,27018.2,-2731.5,31303.2,20.0,1.0,5.0,63.52,74.67
2023-01-07 20:00:00,3758.8,7074.9,6.9,958.0,7249.3,50.0,50.2,50.01,17439.4,27288.3,-3055.8,31897.5,21.0,1.0,5.0,63.52,74.67
2023-01-07 21:00:00,3720.0,6722.9,5.9,958.0,7249.3,43.45,43.45,43.46,17564.4,27017.5,-2944.1,31515.0,22.0,1.0,5.0,63.52,74.67
2023-01-07 22:00:00,3270.3,5613.7,5.7,958.0,7249.3,30.0,30.0,30.01,17657.2,25522.8,-2777.3,29797.5,23.0,1.0,5.0,63.52,74.67
2023-01-07 23:00:00,2973.5,5616.7,5.6,958.0,7249.3,24.61,23.51,33.0,17124.3,23664.8,-2824.9,28956.4,0.0,1.0,6.0,61.94,74.67
2023-01-08 00:00:00,2556.4,4978.7,5.2,1604.0,7214.8,7.0,2.2,6.37,14745.9,21995.9,-1563.9,25373.5,1.0,1.0,6.0,61.94,74.67
2023-01-08 01:00:00,2327.8,4980.7,5.2,1604.0,7260.1,5.0,0.2,2.0,14596.9,20638.1,-1814.0,24967.8,2.0,1.0,6.0,61.94,74.67
2023-01-08 02:00:00,2230.2,4981.7,5.2,1604.0,7260.1,4.2,0.0,1.8,14443.6,19556.8,-1737.7,24699.5,3.0,1.0,6.0,61.94,74.67
2023-01-08 03:00:00,2103.1,4981.7,5.2,1604.0,7260.1,4.16,0.0,0.0,13701.7,18892.4,-1322.9,23829.0,4.0,1.0,6.0,61.94,74.67
2023-01-08 04:00:00,2072.6,4980.7,5.2,1604.0,7260.1,4.16,0.0,0.0,13019.2,18580.3,-869.4,23113.4,5.0,1.0,6.0,61.94,74.67
2023-01-08 05:00:00,2069.3,4981.7,5.2,1604.0,7260.1,4.16,0.0,0.0,12892.2,18617.7,-703.0,22984.4,6.0,1.0,6.0,61.94,74.67
2023-01-08 06:00:00,2067.3,4981.7,5.2,1604.0,7260.1,4.16,0.0,0.0,13196.6,18944.5,-678.1,23286.3,7.0,1.0,6.0,61.94,74.67
2023-01-08 07:00:00,2062.3,4980.7,5.9,1604.0,7260.1,4.16,0.0,0.0,14016.6,19559.7,-1009.1,24133.5,8.0,1.0,6.0,61.94,74.67
2023-01-08 08:00:00,2025.5,4982.7,96.8,1604.0,6960.1,4.16,0.0,0.0,14372.9,20317.2,-948.6,24446.5,9.0,1.0,6.0,61.94,74.67
2023-01-08 09:00:00,2159.8,4981.7,578.9,1459.0,6960.1,5.0,0.0,0.2,14578.5,22032.1,-382.3,25335.0,10.0,1.0,6.0,61.94,74.67
2023-01-08 10:00:00,2261.5,4981.7,1412.0,1325.0,7150.1,5.1,0.35,2.0,15127.4,23797.1,-283.9,26837.0,11.0,1.0,6.0,61.94,74.67
2023-01-08 11:00:00,2256.7,4979.7,2169.8,1325.0,7150.1,5.05,0.25,2.0,15755.4,24727.7,-669.8,28257.1,12.0,1.0,6.0,61.94,74.67
2023-01-08 12:00:00,2102.3,4977.7,2692.1,1325.0,7150.1,4.9,0.15,2.0,16491.8,25023.9,-1366.8,29386.3,13.0,1.0,6.0,61.94,74.67
2023-01-08 13:00:00,2117.8,4973.0,2939.9,1325.0,7150.1,5.0,0.2,2.3,16974.7,25618.9,-1470.8,30135.3,14.0,1.0,6.0,61.94,74.67
2023-01-08 14:00:00,1980.7,4971.0,2897.2,1325.0,7150.1,4.6,0.2,2.0,17351.6,25651.7,-1437.7,30340.0,15.0,1.0,6.0,61.94,74.67
2023-01-08 15:00:00,1978.3,4969.0,2436.5,1325.0,7150.1,4.2,0.2,2.0,17473.6,24546.5,-1999.3,29998.6,16.0,1.0,6.0,61.94,74.67
2023-01-08 16:00:00,1996.3,4968.0,1570.7,1325.0,7150.1,4.6,0.2,2.0,17391.0,23911.1,-1913.9,29075.5,17.0,1.0,6.0,61.94,74.67
2023-01-08 17:00:00,2161.7,4972.0,542.0,1325.0,7150.1,7.1,2.35,6.35,17215.1,24231.1,-1552.5,28028.1,18.0,1.0,6.0,61.94,74.67
2023-01-08 18:00:00,2915.6,4975.0,65.4,1325.0,7150.1,17.8,7.88,17.38,17489.6,25777.9,-1430.4,28949.8,19.0,1.0,6.0,61.94,74.67
2023-01-08 19:00:00,3447.7,4977.7,8.7,838.0,7150.1,24.61,12.11,17.91,17600.3,26949.2,-1530.9,30252.5,20.0,1.0,6.0,61.94,74.67
2023-01-08 20:00:00,3498.7,4979.7,6.9,838.0,7150.1,40.0,20.0,25.55,17838.7,27889.9,-1171.3,30614.6,21.0,1.0,6.0,61.94,74.67
2023-01-08 21:00:00,3499.6,4978.7,6.2,838.0,7150.1,40.0,20.0,25.55,17573.6,27654.8,-1101.0,30309.3,22.0,1.0,6.0,61.94,74.67
2023-01-08 22:00:00,3426.5,4979.7,5.9,838.0,7150.1,21.94,7.88,14.09,16680.5,25876.4,-1691.7,29284.6,23.0,1.0,6.0,61.94,74.67
2023-01-08 23:00:00,2860.6,4981.7,5.8,838.0,7150.1,15.7,7.88,10.7,16302.0,23647.7,-2154.9,27493.3,0.0,1.0,0.0,65.5,74.67
2023-01-09 00:00:00,2226.0,5607.7,5.2,1590.3,7482.0,5.1,5.1,7.1,16833.1,21959.9,-3295.8,27722.1,1.0,1.0,0.0,65.5,74.67
2023-01-09 01:00:00,1960.8,5607.7,5.2,1590.3,7482.0,4.2,4.2,4.16,16480.6,20675.0,-3349.9,27109.5,2.0,1.0,0.0,65.5,74.67
2023-01-09 02:00:00,1924.1,5607.7,5.2,1590.3,7482.0,4.2,2.0,4.16,16047.9,20009.3,-3175.5,26647.5,3.0,1.0,0.0,65.5,74.67
2023-01-09 03:00:00,1922.8,5607.7,5.2,1590.3,7482.0,4.2,2.0,4.16,15533.9,19646.0,-3086.1,26148.2,4.0,1.0,0.0,65.5,74.67
2023-01-09 04:00:00,1916.8,5607.7,5.2,1590.3,7482.0,4.6,4.6,4.6,15009.3,19644.6,-2896.2,25624.8,5.0,1.0,0.0,65.5,74.67
2023-01-09 05:00:00,2057.7,5607.7,5.2,1590.3,7220.2,5.5,5.5,7.5,14524.6,20461.9,-2523.2,25291.1,6.0,1.0,0.0,65.5,74.67
2023-01-09 06:00:00,2232.6,5607.7,5.2,1590.3,7197.3,24.61,64.2,44.6,14705.6,23196.3,-649.8,25716.1,7.0,1.0,0.0,65.5,74.67
2023-01-09 07:00:00,2621.9,7075.9,5.9,1590.3,7183.6,80.0,80.0,90.0,14293.2,26833.9,-810.2,27877.1,8.0,1.0,0.0,65.5,74.67
2023-01-09 08:00:00,3424.2,7075.9,281.4,1293.3,7250.1,118.0,118.0,128.0,13466.7,29127.6,29.0,29302.6,9.0,1.0,0.0,65.5,74.67
2023-01-09 09:00:00,3473.4,7075.9,1995.9,1105.0,7345.9,121.16,121.16,131.16,12755.6,30245.3,-499.6,30948.9,10.0,1.0,0.0,65.5,74.67
