indicator_id,Date,Hour,geo_id,value
1775,2024-01-01,1,8741,21638.0
1775,2024-01-01,2,8741,20746.8
1775,2024-01-01,3,8741,19292.3
1775,2024-01-01,4,8741,18262.3
1775,2024-01-01,5,8741,17620.5
1775,2024-01-01,6,8741,17500.3
1775,2024-01-01,7,8741,17915.3
1775,2024-01-01,8,8741,18355.3
1775,2024-01-01,9,8741,18502.5
1775,2024-01-01,10,8741,19021.0
1775,2024-01-01,11,8741,19823.5
1775,2024-01-01,12,8741,20518.8
1775,2024-01-01,13,8741,20702.3
1775,2024-01-01,14,8741,21277.3
1775,2024-01-01,15,8741,21999.3
1775,2024-01-01,16,8741,21278.3
1775,2024-01-01,17,8741,21217.8
1775,2024-01-01,18,8741,22362.0
1775,2024-01-01,19,8741,24611.5
1775,2024-01-01,20,8741,25925.8
1775,2024-01-01,21,8741,27053.3
1775,2024-01-01,22,8741,26877.8
1775,2024-01-01,23,8741,25722.3
1775,2024-01-01,24,8741,23435.5
1775,2024-01-02,1,8741,21500.0
1775,2024-01-02,2,8741,19808.8
1775,2024-01-02,3,8741,18687.5
1775,2024-01-02,4,8741,18186.3
1775,2024-01-02,5,8741,18070.5
1775,2024-01-02,6,8741,18837.3
1775,2024-01-02,7,8741,21819.3
1775,2024-01-02,8,8741,25571.0
1775,2024-01-02,9,8741,28315.3
1775,2024-01-02,10,8741,30010.0
1775,2024-01-02,11,8741,30422.3
1775,2024-01-02,12,8741,30105.8
1775,2024-01-02,13,8741,29750.8
1775,2024-01-02,14,8741,29818.0
1775,2024-01-02,15,8741,29816.8
1775,2024-01-02,16,8741,29527.8
1775,2024-01-02,17,8741,29741.3
1775,2024-01-02,18,8741,30843.5
1775,2024-01-02,19,8741,32317.3
1775,2024-01-02,20,8741,32839.3
1775,2024-01-02,21,8741,33271.3
1775,2024-01-02,22,8741,32692.3
1775,2024-01-02,23,8741,30140.0
1775,2024-01-02,24,8741,27171.3
1775,2024-01-03,1,8741,24945.0
1775,2024-01-03,2,8741,22943.3
1775,2024-01-03,3,8741,21861.0
1775,2024-01-03,4,8741,21285.5
1775,2024-01-03,5,8741,21309.0
1775,2024-01-03,6,8741,21675.0
1775,2024-01-03,7,8741,23944.3
1775,2024-01-03,8,8741,27215.0
1775,2024-01-03,9,8741,29658.3
1775,2024-01-03,10,8741,31111.8
1775,2024-01-03,11,8741,31094.8
1775,2024-01-03,12,8741,30558.5
1775,2024-01-03,13,8741,30113.5
1775,2024-01-03,14,8741,29758.8
1775,2024-01-03,15,8741,29428.5
1775,2024-01-03,16,8741,29168.3
